L,R_cdw,R_cdw_err,S_pi,S_pi_dq,S_pi_dq_err,S_pi_dq_imag,S_pi_err,S_pi_imag,V,acceptance,adaptive_guard,adaptive_rebuild_count,average_phase_imag,average_phase_real,average_sign,average_sign_err,beta_trial,boundary,burn,campaign,center_boundary,center_green_max_imag,center_green_norm,center_green_norm_first,configurations,delta,diagnostic_R_cdw_abs_diff_max,diagnostic_S_pi_abs_diff_max,diagnostic_boundary,diagnostic_comparisons,diagnostic_relative_frobenius_max,diagnostic_sign_mismatch_count,diagnostic_stride,dt,even_parity,first_eigenvalues,full_rebuild_count,ground_energy,guard,guard_threshold,guard_trigger_fraction,hs_fields,hs_scheme,interaction_bonds,kinetic_boundary_A,max_center_green_direct_relative_error,max_observable_imag,max_raw_phase_norm_deviation,max_sign_imag,measurements,method,min_update_denominator,mode,mu,multiprecision_fallback,multiprecision_fallback_count,negative_signs,observable_convention,odd_parity,output_dir,physical_slices,post_accept_rebuild_count,pre_decision_rebuild_count,proposal_attempt_count,raw_sign_imag,raw_sign_real,result_path,runtime_seconds,seed,sign_corrections,sign_recompute_stride,sign_recomputes,sign_stride,stabilization_interval,task_id,theta,trial_slices
10,0.9183888760308319,0.0070402555887613535,0.18761215016478153,0.015311238445220168,0.0009818769911785032,,0.003425807340971549,,6,0.41773958333333333,False,0,,,1,0,8,0,500,hs_crosscheck,,,,6.380291942781976,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,2.3078475039586133e-14,,3.1865529650594315e-08,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0117_s720058,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0117_s720058/result.json,318.999423567,720058,0,20,150,20,10,117,18,80
10,0.9211427327057383,0.006279084220788855,0.18878073842764345,0.014886733150196771,0.0008619229806409132,,0.003066833979003612,,6,0.41842296296296294,False,0,,,1,0,8,0,500,hs_crosscheck,,,,10.840475047188713,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,2.8177662912173342e-14,,5.28789531290687e-08,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0118_s720059,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0118_s720059/result.json,267.600652276,720059,0,20,150,20,10,118,18,80
10,0.9198636764241453,0.005432742430772533,0.1880075383407368,0.01506623292717319,0.0007541725615621138,,0.0027434481361196315,,6,0.4184103703703704,False,0,,,1,0,8,0,500,hs_crosscheck,,,,19.88992484556148,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,1.3596986967083414e-14,,2.2064139718331998e-08,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0119_s720060,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0119_s720060/result.json,285.501271327,720060,0,20,150,20,10,119,18,80
10,0.9674934416998692,0.14851300507035384,0.18459140590209736,0.006000431297659635,0.01265638118586805,,0.03225003174967466,,6,0.5515203703703704,False,0,,,0.244,0.015956080070871733,8,1,500,hs_crosscheck,,,,14.2871510413629,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,3.4962980965233442e-12,,1.7358244617806868e-06,3000,,inf,static_regression_projector,0,False,0,1134,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0120_s720061,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0120_s720061/result.json,152.128326786,720061,0,20,150,20,10,120,10,80
10,0.9307068437021285,0.13703029012633525,0.17232919215080256,0.011941233646391495,0.044683387444147904,,0.09300200756456482,,6,0.5519088888888889,False,0,,,0.258,0.02061680459186019,8,1,500,hs_crosscheck,,,,8.219059880912292,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,1.9500228500129144e-11,,1.1168664451371052e-06,3000,,inf,static_regression_projector,0,False,0,1113,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0121_s720062,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0121_s720062/result.json,158.967061298,720062,1,20,150,20,10,121,10,80
10,0.7019063697078372,0.1779656611108733,0.11739982773121634,0.03499614084407281,0.008676220509178087,,0.02470479299799367,,6,0.5516534259259259,False,0,,,0.252,0.015443539878428399,8,1,500,hs_crosscheck,,,,27.7005972866896,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,7.264373420142109e-12,,5.458821871189906e-06,3000,,inf,static_regression_projector,0,False,0,1122,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0122_s720063,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0122_s720063/result.json,164.436295331,720063,0,20,150,20,10,122,10,80
10,0.9101012784106836,0.5648385539735139,0.170252152895997,0.015305450893178972,0.00751835601020847,,0.026389663132446704,,6,0.5516274074074075,False,0,,,0.252,0.014147096906333576,8,1,500,hs_crosscheck,,,,9.474678870442663,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,1.2515896613619405e-11,,3.7760479301671297e-06,3000,,inf,static_regression_projector,0,False,0,1122,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0123_s720064,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0123_s720064/result.json,151.673097739,720064,0,20,150,20,10,123,10,80
10,1.0071901960208833,0.11353945464508963,0.26582627473599607,-0.0019113430228529906,0.021907949831485182,,0.06960136670377416,,6,0.5519433333333333,False,0,,,0.234,0.018314344232823698,8,1,500,hs_crosscheck,,,,7.477264226581385,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,4.782012288384624e-12,,3.286600289159544e-06,3000,,inf,static_regression_projector,0,False,0,1149,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0124_s720065,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0124_s720065/result.json,159.882897331,720065,0,20,150,20,10,124,10,80
10,0.829914997733184,0.32977038263949604,0.16066463970516615,0.02732664560845036,0.005255239650752,,0.017827788487721218,,6,0.5515287962962963,False,0,,,0.29533333333333334,0.0170386557413924,8,1,500,hs_crosscheck,,,,8.157809585482765,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,1.6720566022796352e-12,,2.8263324980643187e-07,3000,,inf,static_regression_projector,0,False,0,1057,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0125_s720066,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0125_s720066/result.json,162.82696662,720066,0,20,150,20,10,125,10,80
10,0.8703911584643107,0.008549901218059021,0.16482347032912426,0.021362579047249863,0.0009397336364373186,,0.003021169787854339,,6,0.4398196296296296,False,0,,,1,0,8,1,500,hs_crosscheck,,,,6.867472915768082,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,1.004430051591102e-12,,5.143295630967626e-08,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0126_s720061,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0126_s720061/result.json,148.405632098,720061,0,20,150,20,10,126,10,80
10,0.8812394095217225,0.009166834330309636,0.17073676573673402,0.020276799115245863,0.0010787155852012742,,0.003365990027136292,,6,0.4383650925925926,False,0,,,1,0,8,1,500,hs_crosscheck,,,,6.336529510342957,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,2.04852776912796e-13,,8.595889555732379e-08,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0127_s720062,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0127_s720062/result.json,122.637595283,720062,0,20,150,20,10,127,10,80
10,0.8714368576541827,0.00926391808799431,0.16578367507808195,0.021313670217676176,0.000972748135756197,,0.003303925829681321,,6,0.44087203703703703,False,0,,,1,0,8,1,500,hs_crosscheck,,,,12.277405171317824,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,2.128859034556098e-13,,2.454053162153827e-07,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0128_s720063,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0128_s720063/result.json,153.997873756,720063,0,20,150,20,10,128,10,80
10,0.8757540177351555,0.010366410151190525,0.16720858565396748,0.020774994967692577,0.0010914455567303785,,0.0035952091702097727,,6,0.4400046296296296,False,0,,,1,0,8,1,500,hs_crosscheck,,,,7.0830630226879245,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,1.4901870745199157e-13,,2.7336857118923088e-08,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0129_s720064,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0129_s720064/result.json,163.528743656,720064,0,20,150,20,10,129,10,80
10,0.8799715909047634,0.009241270080608984,0.16910049609660588,0.020296863523690867,0.001031073070203765,,0.003493797768987729,,6,0.4405589814814815,False,0,,,1,0,8,1,500,hs_crosscheck,,,,7.247656769405775,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,4.4762463919318653e-13,,6.61311769750979e-08,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0130_s720065,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0130_s720065/result.json,161.003998552,720065,0,20,150,20,10,130,10,80
10,0.8803561100661901,0.009327281525884523,0.16997724092221678,0.020336738304150392,0.001120922134300011,,0.0034575940771761474,,6,0.4384708333333333,False,0,,,1,0,8,1,500,hs_crosscheck,,,,6.3424214036853455,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,6.431934735545694e-13,,9.897877011265053e-08,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0131_s720066,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0131_s720066/result.json,102.393636471,720066,0,20,150,20,10,131,10,80
10,1.1278836541554493,0.2404318681505513,0.3401124419830502,-0.043494821904525686,0.07040357490191457,,0.18025345272257476,,6,0.5514525720164609,False,0,,,0.09933333333333333,0.016542696839193127,8,1,500,hs_crosscheck,,,,12.049279400248745,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,2.978935840637632e-12,,2.745767756440399e-06,3000,,inf,static_regression_projector,0,False,0,1351,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0132_s720067,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0132_s720067/result.json,181.849041134,720067,1,20,150,20,10,132,18,80
10,0.9432747029087019,2.5099062160007475,0.21222157958660945,0.012038332151234992,0.033907747176613996,,0.12028688944942689,,6,0.551653549382716,False,0,,,0.13133333333333333,0.011818312680746056,8,1,500,hs_crosscheck,,,,8.192691658110997,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,1.5763343561014618e-12,,0.008719342925954202,3000,,inf,static_regression_projector,0,False,0,1303,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0133_s720068,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0133_s720068/result.json,180.999420805,720068,0,20,150,20,10,133,18,80
10,0.883001014471649,1.3878631124649246,0.1856813140839299,0.021724525379390913,0.0259824084732334,,0.0862493470077109,,6,0.5516709362139918,False,0,,,0.132,0.022988333102729238,8,1,500,hs_crosscheck,,,,14.559251841333884,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,1.8449867018971455e-12,,8.420846076562762e-07,3000,,inf,static_regression_projector,0,False,0,1302,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0134_s720069,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0134_s720069/result.json,182.792391522,720069,1,20,150,20,10,134,18,80
10,1.8089445867259795,0.18717090249156135,-0.1762674334897768,0.14259058613763656,0.29165061718552515,,0.5698813797267358,,6,0.5515925925925926,False,0,,,0.09533333333333334,0.013959842154639721,8,1,500,hs_crosscheck,,,,8.739497787904412,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,5.595601336938632e-12,,1.4436436946572232e-06,3000,,inf,static_regression_projector,0,False,0,1357,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0135_s720070,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0135_s720070/result.json,183.661552105,720070,0,20,150,20,10,135,18,80
10,0.9157449371781146,0.09532855454984185,0.2300091395640197,0.01937943450357429,0.06803940689985748,,0.20572440580349569,,6,0.5516276748971194,False,0,,,0.13266666666666665,0.021070197350150022,8,1,500,hs_crosscheck,,,,8.088457966638924,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,1.9346254252893472e-11,,8.51165361523348e-05,3000,,inf,static_regression_projector,0,False,0,1301,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0136_s720071,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0136_s720071/result.json,181.386105271,720071,0,20,150,20,10,136,18,80
10,0.9306097029614614,0.12670248227024664,0.20376455377514535,0.014139282912382608,0.07101533101760994,,0.21401446519288464,,6,0.5515878086419753,False,0,,,0.10266666666666667,0.020153794645090813,8,1,500,hs_crosscheck,,,,6.765017571774014,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,4.1119447048608613e-10,,2.479256105628292e-06,3000,,inf,static_regression_projector,0,False,0,1346,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0137_s720072,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0137_s720072/result.json,182.078190273,720072,1,20,150,20,10,137,18,80
10,0.8822448638182485,0.009439874821781463,0.1701844761505802,0.020040096165131614,0.001093466078005876,,0.003445235999724378,,6,0.4363614197530864,False,0,,,1,0,8,1,500,hs_crosscheck,,,,8.696959657502582,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,4.678348324423328e-14,,6.711753520302476e-08,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0138_s720067,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0138_s720067/result.json,177.354776073,720067,0,20,150,20,10,138,18,80
10,0.88227099905617,0.006997275064977746,0.17014904534381436,0.020031477119873686,0.0008128371965455884,,0.0026353784973561735,,6,0.43659799382716047,False,0,,,1,0,8,1,500,hs_crosscheck,,,,7.309678135671374,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,8.940313452449773e-14,,1.2635697627737636e-06,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0139_s720068,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0139_s720068/result.json,176.769568507,720068,0,20,150,20,10,139,18,80
10,0.8862444295013808,0.005725518587729352,0.1713920537887872,0.019496800857673514,0.0006956486617808836,,0.002418165238237615,,6,0.436569804526749,False,0,,,1,0,8,1,500,hs_crosscheck,,,,15.039911732725784,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,6.587498792797403e-14,,1.5361172166899934e-06,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0140_s720069,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0140_s720069/result.json,203.397132052,720069,0,20,150,20,10,140,18,80
10,0.8809306899404972,0.006195787652106246,0.17025277791429522,0.02027188080196889,0.0007582838353652752,,0.002444257217086602,,6,0.43755066872427983,False,0,,,1,0,8,1,500,hs_crosscheck,,,,6.333543245356032,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,9.31080248118314e-14,,3.4877128590230734e-06,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0141_s720070,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0141_s720070/result.json,213.708112983,720070,0,20,150,20,10,141,18,80
10,0.8698532473910643,0.010243442782930576,0.16555127684767984,0.02154596107198842,0.0011058540219451914,,0.003832136631033247,,6,0.43877767489711933,False,0,,,1,0,8,1,500,hs_crosscheck,,,,17.83787719034928,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,8.496023081405083e-14,,2.1393729752747668e-07,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0142_s720071,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0142_s720071/result.json,200.784119592,720071,0,20,150,20,10,142,18,80
10,0.8781608606168357,0.0068588188140113315,0.1683048045603658,0.020506112541686623,0.0008161400931859169,,0.0027052653677891074,,6,0.4385389403292181,False,0,,,1,0,8,1,500,hs_crosscheck,,,,6.327098343978863,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,1.05104588242305e-13,,1.6683763766173348e-06,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0143_s720072,360,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0143_s720072/result.json,206.974223502,720072,0,20,150,20,10,143,18,80
18,0.07749821887151331,0.00397410299949241,0.024355503370329434,0.022467995239409764,0.00011202921062013232,,0.0001958876065590627,,2,0.7472108796296296,False,0,,,0.818,0.00781511505940974,8,0,500,hs_crosscheck,,,,30.84897437970502,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,1.789784695938516e-15,,1.8972045046603647e-09,3000,,inf,static_regression_projector,0,False,0,273,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0144_s720073,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0144_s720073/result.json,457.117271603,720073,0,20,150,20,10,144,10,80
18,0.06872239958497584,0.002531776257517009,0.023612994859556643,0.02199025319142021,6.598361092771035e-05,,9.616016413187386e-05,,2,0.7474608333333334,False,0,,,0.7793333333333333,0.013419894457538105,8,0,500,hs_crosscheck,,,,9.284304958552449,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,4.412239248696781e-15,,1.8274238777377845e-10,3000,,inf,static_regression_projector,0,False,0,331,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0145_s720074,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0145_s720074/result.json,620.658823517,720074,0,20,150,20,10,145,10,80
18,0.08143028758081294,0.005871247390576033,0.024408466523209892,0.022420878074818264,0.00019690105360542647,,0.0003363566275395768,,2,0.7473192592592592,False,0,,,0.7906666666666666,0.014863118135228367,8,0,500,hs_crosscheck,,,,9.639201596831022,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,1.726171658719857e-14,,2.0094124609025e-10,3000,,inf,static_regression_projector,0,False,0,314,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0146_s720075,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0146_s720075/result.json,626.338129225,720075,0,20,150,20,10,146,10,80
18,0.07472979078314246,0.003883929893562537,0.024285740141367994,0.0224708718615898,0.0002553636932989258,,0.0003448491404841523,,2,0.7473304166666667,False,0,,,0.7826666666666666,0.007864346966937195,8,0,500,hs_crosscheck,,,,11.710659190859456,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,4.0579311505173396e-15,,2.4072187769841787e-09,3000,,inf,static_regression_projector,0,False,0,326,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0147_s720076,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0147_s720076/result.json,449.810407456,720076,0,20,150,20,10,147,10,80
18,0.07644914453929597,0.0072725440326174276,0.024298672996103776,0.02244106023211155,0.00014923348230926406,,0.00024302838343297862,,2,0.7475068981481482,False,0,,,0.808,0.009977753031397179,8,0,500,hs_crosscheck,,,,9.74122492225333,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,8.252331025654422e-15,,3.318685100776836e-10,3000,,inf,static_regression_projector,0,False,0,288,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0148_s720077,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0148_s720077/result.json,637.03265324,720077,0,20,150,20,10,148,10,80
18,0.07218044848107419,0.002919754508700412,0.024009739862057556,0.022276706070900317,8.629947090284183e-05,,0.0001417039307755496,,2,0.7473683796296297,False,0,,,0.818,0.010203771805774938,8,0,500,hs_crosscheck,,,,9.340120010743487,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,0,,,,9.541234234919867e-16,,7.298221530892441e-10,3000,,inf,static_regression_projector,0,False,0,273,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0149_s720078,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0149_s720078/result.json,624.231526245,720078,0,20,150,20,10,149,10,80
18,0.08429257467171869,0.01620641353584851,0.024173232932828567,0.022135608890781266,0.00021217672893780485,,0.00039696537181690137,,2,0.8430984722222222,False,0,,,1,0,8,0,500,hs_crosscheck,,,,11.500362767092826,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,7.341982900908583e-17,,4.505185725843512e-12,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0150_s720073,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0150_s720073/result.json,631.271189612,720073,0,20,150,20,10,150,10,80
18,0.060650446409267866,0.023322811098315927,0.023808667228176407,0.0223646609323778,0.00020781608828533487,,0.0004205051066699493,,2,0.8432434259259259,False,0,,,1,0,8,0,500,hs_crosscheck,,,,10.999512744174567,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,1.2853082251723746e-16,,1.3942229015651968e-11,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0151_s720074,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0151_s720074/result.json,631.913023871,720074,0,20,150,20,10,151,10,80
18,0.0651636781043271,0.014364379272001408,0.024016125642739805,0.022451146562043233,0.00016062458705285807,,0.0002734214732525728,,2,0.8429022685185186,False,0,,,1,0,8,0,500,hs_crosscheck,,,,11.196197112114946,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,7.926566104722286e-17,,7.9282176624088e-12,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0152_s720075,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0152_s720075/result.json,640.703579361,720075,0,20,150,20,10,152,10,80
18,0.06824938876491415,0.016109021041082368,0.024077083082073965,0.02243383687848036,0.00024323332823449666,,0.000282250134546559,,2,0.842954537037037,False,0,,,1,0,8,0,500,hs_crosscheck,,,,13.100840232074683,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,9.738777348496269e-17,,9.948364401309924e-12,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0153_s720076,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0153_s720076/result.json,638.374634883,720076,0,20,150,20,10,153,10,80
18,0.0918463349725146,0.01834601036805046,0.02442411302358433,0.022180847757413646,0.00027045234606243177,,0.00032629663238942404,,2,0.8429171296296296,False,0,,,1,0,8,0,500,hs_crosscheck,,,,12.798798738665148,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,1.018328627525323e-16,,4.908233647772195e-12,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0154_s720077,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0154_s720077/result.json,615.872232758,720077,0,20,150,20,10,154,10,80
18,0.06986341433378973,0.02020739456510748,0.02418064205079407,0.022491299836342384,0.00025365755687345524,,0.00037513164242777033,,2,0.8428966203703704,False,0,,,1,0,8,0,500,hs_crosscheck,,,,9.950401875668787,,1,0,0,0,0,0,0,0,0.1,,,0,,0,0.1,0,,1,,,,6.07720185799514e-17,,7.707756849606063e-12,3000,,inf,static_regression_projector,0,False,0,0,physical_density_SQ_equals_minus_legacy_contact_already_included,,raw/hs_crosscheck/task_0155_s720078,200,0,0,0,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/hs_crosscheck/task_0155_s720078/result.json,464.997798475,720078,0,20,150,20,10,155,10,80
